"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,-7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,-4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,-5.9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,-6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,-9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,-7.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,-7.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,-6.9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,-3.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,-4.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,-5.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,-4.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,-4.9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,-4.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,-7.2,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,-7.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,-8.3,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,-10.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,-11.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,-17.2,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,-19.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,-23.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,-28.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,-25.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,-24.2,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,-25.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,-24.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,-25.3,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,-30.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,-27.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,-23.9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,-20.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,-20.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,-17.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,-15.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,-16.3,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,-9.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,-8.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,-8.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,-10.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,-8.2,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,-7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,-8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,-8.9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,-11.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,-11.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,-14.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,-12,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,-16,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,-16.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,-18,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,-17.3,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,-21.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,-20.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,-21.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,-25.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,-17.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,-19.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,-21.3,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,-23.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,-24.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,-26.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,-25.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,-25.9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,-22.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,-22.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,-24.2,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,-25,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,-24.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,-24.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,-21.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,-21.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,-23.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,-24.3,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,-18.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,-21,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,-20.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,-21.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,-19.9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,-19.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,-18.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,-18,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,-11.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,-10.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,-9.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,-10.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,-11.7,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,-10.3,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,-5.9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,-6.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,-4.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,-3.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,-3.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,-2.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,-3.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,-1.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,-4.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,-3.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,-4.5,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,-4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,-1.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,-1.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.3,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,-3.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,0.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,0.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,0.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,-0.9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,-0.3,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,-1.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,1.6,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,1.2,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-0.8,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,-1.3,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,-2.4,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,-2.2,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,-1.9,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,-10.1,,
"CSCICP02","National indicator","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,-8.2,,
