,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
SUBJECT,BCBUTE02,BCCI,BCCICP02,BCEMFT02,BCOBLV02,BCSPFT02,BRBUFT02,BRBUTE02,BRCI,BRCICP02,BREMFT02,BRODFT02,BRVSLV02,BSCI,BSCICP02,BSEMFT02,BSFGLV02,BSOBLV02,BSPRFT02,BSPRTE02,BSSPFT02,BSXRLV02,BVBUTE02,BVCI,BVCICP02,BVDEFT02,BVDETE02,BVEMFT02,BVEMTE02,CCEUSP01,CCRETT01,CCUSMA02,CCUSSP01,CP010000,CP020000,CP030000,CP040000,CP040100,CP040200,CP040300,CP040400,CP040500,CP050000,CP060000,CP070000,CP070200,CP080000,CP090000,CP100000,CP110000,CP120000,CPALTT01,CPGREN01,CPGRGO01,CPGRHO01,CPGRHO02,CPGRLE01,CPGRLH01,CPGRLH02,CPGRSE01,CPHP0100,CPHP0200,CPHP0300,CPHP0400,CPHP0401,CPHP0403,CPHP0404,CPHP0405,CPHP0500,CPHP0600,CPHP0700,CPHP0702,CPHP0800,CPHP0900,CPHP1000,CPHP1100,CPHP1200,CPHPEN01,CPHPLA01,CPHPSE01,CPHPTT01,CSCICP02,CSESFT,CSESFT02,CSINFT,CSINFT02,FTSE,IR3TIB01,IRLTLT01,IRSTCI01,LCEAMN01,LCEAMN02,LCEAPR02,LCEATT02,LFHU24FE,LFHU24MA,LFHU24TT,LFHUADFE,LFHUADMA,LFHUADTT,LFHUTTFE,LFHUTTMA,LFHUTTTT,LMJVTTUV,LMUNRLTT,LMUNRRTT,LOCOBPNO,LOCOBPOR,LOCOCINO,LOCOCIOR,LOCOS3NO,LOCOS3OR,LOCOSPNO,LOCOSPOR,LOCOSTNO,LOCOSTOR,LOCOVRNO,LOLITOAA,LOLITONO,LOLITOTR,LORSGPNO,LORSGPRT,LORSGPTD,LRHU24FE,LRHU24MA,LRHU24TT,LRHUADFE,LRHUADMA,LRHUADTT,LRHUTTFE,LRHUTTMA,LRHUTTTT,MABMM301,MANMM101,PIEAEN01,PIEAEN02,PIEAFD01,PIEAFD02,PIEAMI01,PIEAMI02,PIEAMP01,PIEAMP02,PIEATI01,PIEATI02,PITGCD01,PITGCD02,PITGCG01,PITGCG02,PITGIG01,PITGIG02,PITGND01,PITGND02,PITGVG01,PITGVG02,PRCNTO01,PREND401,PRINTO01,PRMITO01,PRMNCG01,PRMNCG02,PRMNCG03,PRMNIG01,PRMNTO01,PRMNVG01,SLRTCR03,SLRTTO01,SLRTTO02,SPASTT01,XTEXVA01,XTIMVA01
TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,3.6,-1.9,-1.9,10.8,-14.5,28.9,21.8,11.1,9.8,9.8,-27.6,7.9,3.5,11.5,11.5,18.2,4.4,17.4,21.6,29.1,19.6,21.0,-15.7,-6.0,-6.0,1.9,-4.1,19.5,0.7,1.13649278327083,85.8923183836674,36.79697672214457,1.34445,52.65,55.400000000000006,54.9,53.2,51.699999999999996,53.175338491295946,49.95,52.4,55.0,53.199999999999996,54.300000000000004,54.6,55.35,53.75,53.85,56.85,55.0,51.449999999999996,53.75,55.3,53.35,53.1765625,51.24681348014698,53.7,54.64572770300223,54.854910579119355,54.0,52.599999999999994,55.45,54.9,52.650000000000006,51.699999999999996,49.95,52.35,54.900000000000006,53.199999999999996,54.4,54.9,55.35,53.800000000000004,53.699999999999996,56.85,55.0,51.5,55.25,53.599999999999994,54.05,53.849999999999994,-7.7,-25.5,-25.5,34.5,34.5,7326.67,0.51857,1.3299,0.4493,70.9584036179931,104.896724923845,104.36253566168351,104.275121218001,219.5,291.5,511.0,438.0,459.5,897.5,657.5,751.0,1408.5,816000.0,799.3,2.2,100.89169589059,21.6,99.4885206630562,-7.7,99.97479900449541,1.9,100.290845603821,91.66349949,98.6483418185038,0.51857,99.579519899937,100.45260724036899,100.416546339016,53.19081205893354,100.110124716886,100.119179804531,104.066297054092,10.65,13.15,11.95,3.25,2.95,3.05,4.199999999999999,4.25,4.25,699255.2972994187,565254.2083266751,69.45168554078005,68.46329647915084,55.61324390021342,54.794915101787986,76.10123322607015,76.10123322607015,56.427912939331655,55.569161410404014,57.10311027870364,56.92141866131921,54.54407840641896,54.70714947802234,55.766227782481195,54.2766561745701,56.196283642468785,54.62501361615595,55.867326053808256,54.229493227819006,54.38366932568522,54.05767793346776,58.16808529978227,106.141154903758,72.06967232344296,106.1588465705475,,109.886219974716,103.679599499374,104.7960263822165,72.41374980537543,113.144616437185,52.386074305914036,54.50656596919901,117.20197196564,61.105628405331956,15.4546692643615,9.921542613408882
2017-12-01,-1.7,-1.0,-1.0,10.8,-12.9,32.5,4.6,1.5,0.6,0.6,-31.8,-2.1,4.4,13.2,13.2,13.1,-2.3,15.5,21.7,29.3,21.0,15.1,0.4,5.7,5.7,4.2,12.4,21.2,20.3,1.12714156898106,86.65882794925241,35.94577537803036,1.35115,53.0,56.2,54.449999999999996,53.15,51.75,53.07741312741314,49.349999999999994,52.4,55.050000000000004,54.15,54.35,55.550000000000004,56.35,52.7,53.449999999999996,56.85,54.9,51.55,53.85,55.8,53.400000000000006,53.17592592592592,51.13111254130263,53.75,54.805407832182,55.02705985287729,54.15,52.85,56.3,54.449999999999996,52.65,51.75,49.3,52.35,54.949999999999996,54.1,54.4,55.699999999999996,56.35,52.65,53.300000000000004,56.85,54.9,51.55,55.75,53.7,54.35,53.95,-7.9,-23.4,-23.4,34.3,34.3,7687.77,0.51871,1.2781,0.4619,72.20391818009794,106.701094387831,106.6738862312405,106.2213946306155,219.0,275.5,495.0,441.5,456.0,897.5,660.5,732.5,1392.5,822000.0,809.45,2.2,100.74559126999,21.7,99.5653520808935,-7.9,100.130714230914,4.2,100.328115860721,94.36043536,99.1724662872111,0.51871,99.6376891911436,100.36618358893499,100.337008381161,53.101084748768166,100.045852579135,100.04960559470699,104.224808623132,10.65,12.600000000000001,11.7,3.25,2.95,3.05,4.199999999999999,4.15,4.15,700312.7049324537,567513.7553932087,65.32343679081995,65.81677286964016,55.97334983878665,55.41600159616942,70.29813784985255,70.29813784985255,56.138706654170534,55.56145657975748,57.05228894229869,57.042207542159595,54.967657328470864,54.16387929115804,56.228943861687256,54.77539352477082,56.29505158773141,54.71547211552694,56.376724596078446,54.863336980037346,54.14416825707157,53.967506635431825,59.4496280448127,114.6904424631285,68.2681116957759,85.45712142678555,,108.874841972187,97.97246558197745,93.02174090057835,67.78896007853633,112.58017617377949,50.22692242895963,54.49417449363585,125.2411601956515,60.54551752833039,12.4857117967972,10.1832607486804
2018-01-01,-6.0,-11.1,-11.1,-1.0,-21.2,21.3,4.3,-11.8,-7.5,-7.5,-27.0,1.0,15.1,13.0,13.0,7.1,1.1,15.5,24.6,25.0,35.1,25.0,-4.1,7.1,7.1,18.0,7.5,17.1,17.7,1.1375270162666398,86.59772147040171,33.57284599517246,1.42119999917286,52.75,57.4,52.550000000000004,53.199999999999996,51.6,53.078034682080926,49.5,52.4,55.15,52.7,54.5,54.75,55.5,52.800000000000004,53.650000000000006,56.85,54.849999999999994,51.55,53.6,55.4,53.0,53.175486381322955,51.07231936771376,53.45,53.938125913966935,54.238075561984594,54.05,52.7,57.5,52.550000000000004,52.65,51.6,49.449999999999996,52.35,55.050000000000004,52.65,54.6,54.95,55.5,52.800000000000004,53.5,56.85,54.849999999999994,51.6,55.35,53.4,54.3,53.7,-7.6,-22.9,-22.9,38.6,38.6,7533.55,0.5225,1.3931,0.4631,70.85069017911506,104.896724923845,106.1526387646525,105.799370404397,223.5,274.5,497.5,435.5,459.0,894.0,658.5,733.0,1391.5,818000.0,823.75,2.3,100.60162795744499,24.6,99.66839316097179,-7.6,100.33636027240499,18.0,100.360961767683,96.3199933,99.61872784088051,0.5225,99.7008686544256,100.319310354832,100.29386971186399,53.074484936981435,99.9790755542852,99.97737107013641,104.38297722180799,10.899999999999999,12.55,11.75,3.1500000000000004,2.95,3.05,4.2,4.15,4.2,705470.3051782034,570382.1992025499,65.73446664109098,67.01080981562812,55.19490593333514,54.51161475336627,74.2028771553099,74.2028771553099,55.75667889446151,55.41122336569548,56.47146663872223,56.697449406973035,54.40494985819951,53.62234307626939,55.53591093626044,54.12850755312277,56.14810354558898,55.170427625663464,55.68263509689638,54.176007150574506,53.605624031911915,53.92509089633611,55.52373206364227,108.6909424214648,69.2145986211341,104.158679889991,,109.93678887484201,96.67083854818526,98.93331161957497,68.92593874500152,111.24604464209351,53.05377916161695,54.798741111594666,104.0293960010237,61.72241592356514,19.9682359514537,17.882811014066103
2018-02-01,-1.3,-4.7,-4.7,5.9,-15.3,32.1,29.1,0.6,2.8,2.8,-17.3,8.4,21.2,6.4,6.4,13.9,5.4,10.2,14.2,24.5,20.3,13.1,-5.6,10.9,10.9,19.7,18.5,22.9,20.1,1.1309658448314899,86.6044440991976,33.21367839313087,1.37804999930581,52.45,57.550000000000004,53.650000000000006,53.15,51.65,53.127478344562064,49.85,52.4,55.15,54.1,54.4,54.75,54.8,51.800000000000004,53.599999999999994,56.85,54.550000000000004,51.75,53.7,55.05,53.2,53.175486381322955,51.18522079452599,53.6,53.942734446191174,54.22808411109519,54.05,52.45,57.6,53.650000000000006,52.65,51.65,49.75,52.35,55.050000000000004,54.150000000000006,54.5,54.949999999999996,54.8,51.75,53.5,56.85,54.6,51.75,54.95,53.550000000000004,54.3,53.800000000000004,-6.9,-23.2,-23.2,37.9,37.9,7231.91,0.54683,1.6034,0.4634,70.8088670022687,105.057772708275,108.07333948068549,107.4537834775885,224.5,284.0,508.0,433.5,468.0,902.0,658.0,752.0,1410.0,820000.0,849.75,2.4,100.47173522530501,14.2,99.7899006731341,-6.9,100.49979458853399,19.7,100.379500876574,91.93283397,99.9968618775766,0.54683,99.75373989612591,100.280986881341,100.25859961196998,53.07141556988471,99.9208762743288,99.9144578608268,104.54084282074,10.95,12.75,11.9,3.1500000000000004,3.05,3.05,4.2,4.25,4.2,705900.4603280217,570759.8897449147,63.30711578950809,63.68317290477505,55.101415949110674,54.14667272045332,68.9912787807063,68.9912787807063,55.56491701070009,55.22237007082605,56.08429766912662,56.219664958049954,54.63725741571406,53.96322682256635,55.490067146272246,53.896395884857384,56.24621903763038,55.44178777568991,55.54449044530544,53.898232238574735,53.645859433927285,54.060263149520374,54.564351290489995,113.7905174568785,68.7356798214637,99.3082756896408,,108.621997471555,95.36921151439302,97.3699210162039,67.72678823495521,110.425040622595,44.07718439566667,54.75266999964489,105.42812030728649,55.11925874659254,14.957991097087701,10.3459037058897
2018-03-01,2.2,-5.1,-5.1,9.2,-19.5,38.4,22.5,8.4,4.9,4.9,0.6,10.1,16.2,0.1,0.1,15.1,14.0,5.7,8.6,22.0,16.5,13.5,-3.8,5.2,5.2,13.0,6.6,19.2,14.4,1.1429877700308602,86.91270423919902,32.817425342811084,1.40615,52.699999999999996,56.150000000000006,53.3,53.2,51.65,53.176923076923075,50.4,52.4,55.2,53.6,54.5,54.7,53.85,51.800000000000004,54.1,56.85,54.8,51.25,53.699999999999996,54.6,53.050000000000004,53.22463556851312,51.32568476564372,53.65,54.045955947693386,54.31798999700966,54.099999999999994,52.65,56.2,53.3,52.65,51.65,50.050000000000004,52.35,55.0,53.65,54.6,54.9,53.85,51.75,53.949999999999996,56.85,54.8,51.2,54.5,53.6,54.3,53.75,-5.9,-22.2,-22.2,34.4,34.4,7056.61,0.62842,1.508,0.4637,75.35639171467383,111.437843677208,114.942630258433,112.8055423638525,209.0,273.0,481.5,428.0,473.5,902.0,637.0,746.5,1383.5,818000.0,866.3,2.5,100.403696175026,8.6,99.91439388937022,-5.9,100.582311708683,13.0,100.395570361088,91.40852952,100.317517362084,0.62842,99.7787411135649,100.245458203762,100.225901636206,53.084200463243555,99.88066193444759,99.8710094364143,104.698445271076,10.3,12.35,11.35,3.1,3.05,3.05,4.05,4.2,4.15,698015.1616034647,566650.7981479444,63.99217883710775,65.02429531525792,54.82682137025672,54.09240154916534,72.29578719734386,72.29578719734386,55.474031110842105,55.315189416842536,56.08580863633709,56.507626072951744,55.29982761621095,54.108420471145145,55.26468186351116,53.706877237942315,56.20104049890622,55.99553472574682,55.319905571865036,53.66341753718639,53.52192383165842,54.0182459988659,52.254994473802356,115.0904091325725,71.90572200807607,99.95832986082195,,122.022756005057,100.32540675844825,100.7409820047228,71.4053882641854,117.660138544428,99.6479438697811,54.03709392589203,107.03891300464,51.902827623141675,17.4670555413981,13.0058432581248
2018-04-01,2.8,0.5,0.5,16.7,-15.7,31.4,20.8,-5.8,-4.0,-4.0,1.5,5.8,26.9,5.1,5.1,10.2,12.8,7.3,20.8,18.3,16.6,9.7,-4.6,1.9,1.9,8.1,2.3,16.3,2.5,1.1368804001819,88.1845607667692,32.996130684601944,1.3725,52.45,56.800000000000004,53.15,53.55,51.650000000000006,53.22636887608069,51.1,54.2,55.3,53.300000000000004,55.0,54.9,55.9,52.7,54.35,56.85,55.300000000000004,51.25,53.85,55.7,53.199999999999996,53.56876208897485,51.47938849885661,53.8,54.22874175686776,54.53408518710687,54.35,52.4,56.9,53.1,52.8,51.650000000000006,50.550000000000004,54.2,55.1,53.300000000000004,55.1,55.150000000000006,55.9,52.65,54.25,56.85,55.300000000000004,51.25,55.6,53.699999999999996,54.449999999999996,53.900000000000006,-7.5,-23.3,-23.3,36.7,36.7,7509.3,0.75629,1.5108,0.4617,72.75556813781567,107.668264924928,107.129969360199,106.8709591595125,191.5,255.5,446.5,425.0,453.0,877.5,616.0,708.0,1324.5,825000.0,889.35,2.6,100.409547816094,20.8,100.026184033921,-7.5,100.605926432358,8.1,100.40611416065599,93.12748199,100.579448024506,0.75629,99.7831435128582,100.21874402273899,100.201315873293,53.118638309867556,99.8616180839635,99.8504406497789,104.855823265114,9.600000000000001,11.7,10.75,3.1,2.9,3.0,3.9,4.0,3.95,698437.2480228386,570851.8924269545,68.40858521793274,69.7493861281477,54.91652234022968,54.13252800608374,75.641260269697,75.641260269697,55.996866943733195,56.014863340697836,56.809295988995956,57.365501415782454,55.634490570887685,53.334933330278666,55.40168817491636,53.749323477732354,56.39341046877472,56.083216344680636,55.31846935277784,53.84141440364403,53.597600656424405,53.97416038239634,53.49783801626943,100.39163403049766,68.13338324245429,107.308942411868,,113.4766118836915,97.77221526908639,98.39589609966619,67.7321762905287,109.552723851877,58.04566016495502,54.50912326528106,108.07289126666399,55.223223942941125,6.69033905747571,10.161418401492199
2018-05-01,8.4,-2.0,-2.0,11.1,-15.1,32.1,23.6,-2.8,0.2,0.2,5.5,0.4,20.1,3.6,3.6,4.0,12.1,0.5,22.6,5.0,19.0,8.2,-7.4,7.5,7.5,19.9,10.0,6.7,12.3,1.14051094890511,86.9110555576611,36.791988646932644,1.3326,52.1,57.35,53.1,53.5,51.7,53.27581573896353,51.0,54.2,54.400000000000006,53.3,54.8,56.9,60.4,52.7,54.0,56.85,55.449999999999996,51.25,54.1,57.35,53.35,53.51967213114754,51.51491835107613,53.95,54.50961198022361,54.80704902846667,54.599999999999994,52.1,57.4,53.1,52.5,51.7,50.5,54.2,54.15,53.349999999999994,54.900000000000006,57.1,60.4,52.65,53.9,56.85,55.449999999999996,51.3,57.2,53.849999999999994,54.75,54.1,-4.8,-20.9,-20.9,33.4,33.4,7678.2,0.64355,1.5016,0.4529,71.23417191609153,105.605927861684,106.8050217199125,106.5145098751155,191.5,247.0,438.5,421.5,434.5,856.0,613.0,681.5,1294.5,836000.0,887.65,2.5,100.428099664494,22.6,100.123016651243,-4.8,100.594378835298,19.9,100.38895865762,95.92257532,100.79931530974501,0.64355,99.7734966225599,100.182654593351,100.16810182290199,53.146361223491795,99.8626064233008,99.8515080261512,105.013014207216,9.7,11.35,10.55,3.1,2.8,2.9,3.95,3.8499999999999996,3.8499999999999996,709124.391068551,578642.6519736338,79.99636477053956,83.143938742149,54.426209430496165,53.42371112099119,95.9467272804987,95.9467272804987,57.43443747190315,57.32371475194304,58.94313681437957,59.859664350748105,56.8663957173517,54.63626638014486,55.267943073100255,53.29441548667705,57.220851893830435,56.40323258430435,55.04850908189181,53.20865726364829,55.07537251723304,54.37774044172152,55.022900362284815,89.69252562286475,68.47534989507035,107.008917409784,,115.54993678887502,102.2778473091365,100.64327009201179,69.40158366931837,109.8606003591895,61.62540287270567,57.59481980230029,112.11001289213601,60.08436858441852,5.1985939074056695,5.149918154133361
2018-06-01,-2.6,0.5,0.5,12.8,-11.9,33.5,22.0,11.6,7.6,7.6,11.7,13.4,10.8,5.9,5.9,9.9,8.3,10.2,15.7,26.7,16.4,8.5,-5.6,0.9,0.9,4.6,3.8,11.7,-0.7,1.1285407967498,86.5839054554265,37.38986200931187,1.31395,51.75,57.3,51.45,53.699999999999996,51.7,53.27581573896353,51.7,54.2,56.65,53.4,54.95,57.65,63.449999999999996,53.050000000000004,53.650000000000006,56.85,55.599999999999994,51.15,54.1,59.95,53.2,53.716104146576654,51.69294614106111,53.8,54.59681706548413,54.8974848994885,54.65,51.7,57.349999999999994,51.4,53.15,51.7,51.0,54.2,56.45,53.45,55.0,57.95,63.449999999999996,53.0,53.550000000000004,56.85,55.599999999999994,51.15,59.9,53.7,54.95,54.1,-7.0,-24.8,-24.8,36.2,36.2,7636.93,0.63868,1.4229,0.4507,71.6867213437015,106.41137474395501,107.68443772288651,107.35837905539749,207.0,262.5,469.5,416.5,440.5,857.0,624.0,702.5,1326.0,840000.0,889.25,2.5,100.424898681634,15.7,100.176417708288,-7.0,100.533942990919,4.6,100.318181390072,93.69966812,101.009749515374,0.63868,99.7475701135668,100.102464071069,100.094300377629,53.137917536553296,99.8785598586277,99.86873882887409,105.170054085863,10.3,11.85,11.100000000000001,3.05,2.8,2.9,4.0,3.95,3.95,708590.9460321646,580072.544406843,84.49973128839761,87.77822263530439,54.338045179288436,53.5118654570451,101.19830478742226,101.19830478742226,57.91260179136344,57.935509624456834,59.57263175293695,60.73793344456368,56.91330919099412,54.58845590100527,55.18265902573699,53.43034330701314,57.464475864605824,56.63289932892765,54.964100628238775,53.34379085214454,55.363219439596214,54.736784889757985,55.96506803410883,90.49245896175319,69.51379287269124,101.8584882073505,,117.673830594185,103.479349186483,100.9852617864996,70.56664650131054,112.785427178654,65.83675001890975,56.476566481945206,110.8688913246065,59.345474401184305,12.220524421738698,6.96367160823655
2018-07-01,2.3,-1.9,-1.9,10.6,-14.4,26.7,20.4,9.8,4.0,4.0,-8.0,11.7,18.3,7.0,7.0,9.0,5.2,11.2,15.1,20.5,17.9,15.2,-8.1,2.1,2.1,6.2,8.3,14.4,8.7,1.12082492714638,86.07419019388959,38.487629951714254,1.3163,52.0,56.9,49.199999999999996,53.8,51.85,53.37471264367816,50.849999999999994,54.2,57.6,52.1,54.9,58.55,63.550000000000004,53.75,54.25,56.85,55.65,50.35,54.1,60.550000000000004,52.949999999999996,53.814340712223284,51.58721369598784,53.8,54.7550297152644,55.08485085468058,54.85,52.0,56.9,49.15,53.449999999999996,51.85,50.5,54.2,57.449999999999996,52.15,54.95,58.75,63.550000000000004,53.75,54.199999999999996,56.85,55.65,50.35,60.449999999999996,53.650000000000006,55.199999999999996,54.15,-4.4,-20.1,-20.1,32.5,32.5,7748.76,0.7461899999999999,1.3739,0.4545,71.7890047472913,106.5408264538585,107.5869937714715,107.2938797465005,214.5,269.0,482.5,413.5,472.5,886.0,627.5,741.0,1368.5,844000.0,896.15,2.5,100.40800494413901,15.1,100.182923617702,-4.4,100.48068394259701,6.2,100.190118383517,92.53255206,101.227050113241,0.7461899999999999,99.7026316847213,99.98776523449379,99.9887400237429,53.10606833064311,99.89945408976591,99.8913105268491,105.326977346595,10.5,12.1,11.350000000000001,3.0,3.0,3.0,3.95,4.15,4.05,708399.8261787936,580156.0383611443,82.73400168701696,85.58904646988199,53.893165336681236,53.1160243936591,97.2694894599105,97.2694894599105,58.055897692884514,57.69733952044452,59.52314379996889,60.25270221375485,57.386860673050926,54.54058267037696,55.049459933018376,53.113490497133,57.804310502137014,56.675538640103504,54.740129215427665,53.028768132434905,55.7762032828819,54.513819007854224,56.10941416149814,90.9924172985585,68.67077369956135,108.05900491707649,,114.0834386852085,101.22653316645801,100.74098200472301,68.86577308561463,108.5777815787225,55.622868717376925,57.388354396633694,112.78474961734,59.73371937315963,6.26828051061404,5.37731120484203
2018-08-01,-10.4,-2.4,-2.4,10.9,-15.6,24.0,26.9,28.2,14.5,14.5,6.0,0.6,11.5,7.6,7.6,4.7,0.8,4.8,18.8,17.6,18.0,4.9,-8.4,2.5,2.5,7.4,8.6,17.3,6.5,1.1143302874972099,85.6617198070008,39.99153796882353,1.30055,52.150000000000006,57.5,51.05,53.9,51.9,53.37581261950287,51.199999999999996,54.2,57.599999999999994,52.45,55.150000000000006,59.45,63.75,53.3,54.849999999999994,56.85,55.7,50.8,54.45,60.6,53.4,53.91258405379443,51.713067424882254,54.2,55.18702139591119,55.515473069049975,55.25,52.2,57.599999999999994,51.05,53.5,51.9,50.800000000000004,54.2,57.4,52.45,55.2,59.699999999999996,63.75,53.3,54.75,56.85,55.7,50.8,60.6,54.15,55.65,54.6,-5.6,-24.4,-24.4,39.0,39.0,7432.42,0.80519,1.3991,0.6911,70.74054852066116,105.1552124234085,107.262113365636,107.1972204192315,214.5,275.0,489.5,420.5,475.0,895.5,635.0,750.5,1385.0,845000.0,910.05,2.5,100.375672972606,18.8,100.116205050311,-5.6,100.437842640235,7.4,100.011576318963,90.86148128,101.428069602075,0.80519,99.62910472558991,99.83743211789681,99.8503845053906,53.06119456366187,99.91452194410878,99.9075912507044,105.483817518316,10.649999999999999,12.4,11.55,3.05,3.05,3.05,4.0,4.25,4.15,709196.9965328205,581840.0723547583,82.39436775484465,85.39204133430034,53.89716839748411,53.11638332023875,95.90284537392935,95.90284537392935,58.389719456342796,57.735376855553326,59.851736355091255,60.36953336271985,58.84509611419521,55.02161907977972,55.061515216922,53.15916319862025,58.04859382332726,56.718455933396704,54.61532043688678,52.984287455256585,56.56940241011037,54.78320210273663,55.146013211900474,90.54245479543374,68.02988882208531,105.10875906325501,,113.2743362831855,102.127659574468,100.1058545721031,68.19794584500472,104.98588899341479,60.41988241231214,57.43760329006598,111.848983356108,58.974083964821226,5.562867067571781,4.2035816217237
2018-09-01,-4.1,-2.6,-2.6,10.6,-15.9,38.8,19.6,15.4,5.0,5.0,-8.6,-4.4,19.9,5.4,5.4,4.1,2.0,1.5,16.8,14.4,17.5,6.6,-2.4,4.9,4.9,8.7,8.3,15.9,7.7,1.12701453848755,86.4352596525852,39.910293297691794,1.3041,51.65,57.6,52.25,54.050000000000004,51.95,53.474809160305355,51.199999999999996,54.2,59.199999999999996,52.25,55.349999999999994,58.2,64.05,53.75,54.699999999999996,57.45,55.85,51.15,54.4,61.6,53.7,54.05969289827256,51.762827640714704,54.15,54.88489709106426,55.225613530260674,54.95,51.6,57.65,52.25,53.95,51.95,50.75,54.2,59.0,52.35,55.4,58.4,64.05,53.75,54.6,57.45,55.9,51.15,61.55,54.1,55.199999999999996,54.5,-7.0,-27.4,-27.4,39.0,39.0,7510.2,0.80093,1.5023,0.7012,71.31663808476958,105.92880328100051,107.4902221645655,107.26252645282199,216.5,284.0,500.5,424.5,456.5,881.5,641.0,740.5,1382.0,852000.0,925.6,2.6,100.315581520092,16.8,99.9827954073202,-7.0,100.378345587856,8.7,99.8007772308823,88.74750492,101.593866752423,0.80093,99.51472375522921,99.64945257651442,99.67738199286171,53.00226247220218,99.916100084823,99.90929657553521,105.640607843892,10.75,12.7,11.75,3.05,2.9,3.0,4.05,4.15,4.1,712613.0672331512,584042.1529730943,83.60705327896865,87.2225339625802,54.653825776802144,53.950566832373276,98.48206096169615,98.48206096169615,58.77036816382761,58.05383415407385,60.37971056025236,61.060474085578164,58.61122732845035,54.44598272048711,55.601864949209904,53.610930893786794,58.28954353030948,57.12947548624909,55.24606083816623,53.47829826317527,56.97935559666158,54.737914400023925,56.523257459854605,92.29230897425215,67.94919944155589,101.4584548712394,,112.869785082174,101.226533166458,100.301278397525,68.71161090569913,110.6302916274695,70.46322224305295,56.98319937228139,111.176274607321,56.34756700216883,3.3389856389789903,-1.2832327486116102
2018-10-01,3.4,0.7,0.7,15.7,-14.2,26.2,14.2,21.0,9.9,9.9,-20.8,12.4,5.5,3.1,3.1,2.6,0.2,5.0,4.5,18.1,15.7,2.5,-7.7,5.6,5.6,16.8,7.7,19.1,18.3,1.1252391133115802,86.7752182662915,39.87875689766393,1.2774,51.2,57.45,51.650000000000006,54.3,52.0,53.57251908396947,50.95,54.2,60.95,52.35,55.05,57.9,65.0,54.650000000000006,55.199999999999996,58.75,55.75,51.25,54.45,63.0,53.699999999999996,54.30465004793864,51.72332915634344,54.199999999999996,54.793403856802456,55.174401049889326,54.949999999999996,51.2,57.55,51.650000000000006,54.35,52.0,50.5,54.2,60.7,52.4,55.1,58.1,65.0,54.650000000000006,55.050000000000004,58.75,55.75,51.25,62.95,54.05,55.3,54.550000000000004,-7.0,-25.4,-25.4,36.8,36.8,7128.1,0.80618,1.5462,0.7011,71.46731061177137,106.2835347249965,108.825922999851,108.268809174347,215.5,277.5,493.0,402.5,435.5,837.5,617.5,713.0,1330.5,851000.0,943.0,2.6,100.239702316547,4.5,99.8038033846108,-7.0,100.26317684355499,16.8,99.58748846669121,84.29,101.721661207746,0.80618,99.44745976176519,99.45277823177129,99.49637742427771,52.94533121582625,99.9038790160092,99.89609135723579,105.797381914776,10.6,12.350000000000001,11.5,2.9,2.75,2.8499999999999996,3.95,4.0,3.95,719677.0996683986,593015.9804986675,87.4852208776575,91.20113485388211,54.30104123976149,53.60113262416782,101.94525753301906,101.94525753301906,58.913140348951295,58.606569595593136,60.858010210613706,61.75767596939241,59.318335748150425,54.58892870407284,55.46654778926665,53.2967040762184,58.09731462846217,57.17245897466364,54.88482420144055,53.16624410421007,56.98031067576921,54.96186058884528,57.697253007229804,97.04191317390205,69.94341479595064,110.15917993166101,,118.83691529709199,105.1814768460575,104.796026382216,70.19760383618014,110.7842298811255,51.76614241005231,56.63131733666937,113.30362186931151,51.63947964611522,2.1091297776455,3.43066257905913
